"x","mx"
7,0.680771920888832
7.02222222222222,0.683370786493996
7.04444444444444,0.68596965209916
7.06666666666667,0.688568517704324
7.08888888888889,0.691167383309489
7.11111111111111,0.693766248914653
7.13333333333333,0.696365114519817
7.15555555555556,0.698963980124981
7.17777777777778,0.701562845730145
7.2,0.704161711335309
7.22222222222222,0.706760576940473
7.24444444444444,0.709359442545637
7.26666666666667,0.711958308150802
7.28888888888889,0.714557173755966
7.31111111111111,0.71715603936113
7.33333333333333,0.719754904966294
7.35555555555556,0.722353770571458
7.37777777777778,0.724952636176622
7.4,0.727551501781786
7.42222222222222,0.73015036738695
7.44444444444444,0.732749232992115
7.46666666666667,0.735348098597279
7.48888888888889,0.737946964202443
7.51111111111111,0.740545829807607
7.53333333333333,0.743144695412771
7.55555555555556,0.745743561017935
7.57777777777778,0.748342426623099
7.6,0.750941292228264
7.62222222222222,0.753540157833428
7.64444444444444,0.756139023438592
7.66666666666667,0.758737889043756
7.68888888888889,0.76133675464892
7.71111111111111,0.763935620254084
7.73333333333333,0.766534485859248
7.75555555555556,0.769133351464413
7.77777777777778,0.771732217069577
7.8,0.774331082674741
7.82222222222222,0.776929948279905
7.84444444444444,0.779528813885069
7.86666666666667,0.782127679490233
7.88888888888889,0.784726545095397
7.91111111111111,0.787325410700561
7.93333333333333,0.789924276305726
7.95555555555556,0.79252314191089
7.97777777777778,0.795122007516054
8,0.797720873121218
8.02222222222222,0.799607657113882
8.04444444444444,0.801494441106546
8.06666666666667,0.80338122509921
8.08888888888889,0.805268009091874
8.11111111111111,0.807154793084538
8.13333333333333,0.809041577077202
8.15555555555556,0.810928361069866
8.17777777777778,0.81281514506253
8.2,0.814701929055194
8.22222222222222,0.816588713047858
8.24444444444444,0.818475497040522
8.26666666666667,0.820362281033186
8.28888888888889,0.82224906502585
8.31111111111111,0.824135849018514
8.33333333333333,0.826022633011178
8.35555555555556,0.827909417003842
8.37777777777778,0.829796200996506
8.4,0.83168298498917
8.42222222222222,0.833569768981834
8.44444444444444,0.835456552974498
8.46666666666667,0.837343336967162
8.48888888888889,0.839230120959827
8.51111111111111,0.84111690495249
8.53333333333333,0.843003688945155
8.55555555555556,0.844890472937819
8.57777777777778,0.846777256930483
8.6,0.848664040923147
8.62222222222222,0.850550824915811
8.64444444444444,0.852437608908475
8.66666666666667,0.854324392901139
8.68888888888889,0.856211176893803
8.71111111111111,0.858097960886467
8.73333333333333,0.859984744879131
8.75555555555556,0.861871528871795
8.77777777777778,0.863758312864459
8.8,0.865645096857123
8.82222222222222,0.867531880849787
8.84444444444444,0.869418664842451
8.86666666666667,0.871305448835115
8.88888888888889,0.873192232827779
8.91111111111111,0.875079016820443
8.93333333333333,0.876965800813107
8.95555555555556,0.878852584805771
8.97777777777778,0.880739368798435
9,0.882626152791099
9.02222222222222,0.884050047660593
9.04444444444444,0.885473942530088
9.06666666666667,0.886897837399582
9.08888888888889,0.888321732269077
9.11111111111111,0.889745627138571
9.13333333333333,0.891169522008066
9.15555555555556,0.89259341687756
9.17777777777778,0.894017311747055
9.2,0.895441206616549
9.22222222222222,0.896865101486044
9.24444444444444,0.898288996355538
9.26666666666667,0.899712891225033
9.28888888888889,0.901136786094527
9.31111111111111,0.902560680964022
9.33333333333333,0.903984575833516
9.35555555555556,0.90540847070301
9.37777777777778,0.906832365572505
9.4,0.908256260441999
9.42222222222222,0.909680155311494
9.44444444444444,0.911104050180988
9.46666666666667,0.912527945050483
9.48888888888889,0.913951839919977
9.51111111111111,0.915375734789472
9.53333333333333,0.916799629658966
9.55555555555556,0.918223524528461
9.57777777777778,0.919647419397955
9.6,0.92107131426745
9.62222222222222,0.922495209136944
9.64444444444444,0.923919104006439
9.66666666666667,0.925342998875933
9.68888888888889,0.926766893745428
9.71111111111111,0.928190788614922
9.73333333333333,0.929614683484416
9.75555555555556,0.931038578353911
9.77777777777778,0.932462473223405
9.8,0.9338863680929
9.82222222222222,0.935310262962394
9.84444444444444,0.936734157831889
9.86666666666667,0.938158052701383
9.88888888888889,0.939581947570878
9.91111111111111,0.941005842440372
9.93333333333333,0.942429737309867
9.95555555555556,0.943853632179361
9.97777777777778,0.945277527048856
10,0.94670142191835
10.0222222222222,0.947833508067668
10.0444444444444,0.948965594216986
10.0666666666667,0.950097680366304
10.0888888888889,0.951229766515622
10.1111111111111,0.95236185266494
10.1333333333333,0.953493938814258
10.1555555555556,0.954626024963576
10.1777777777778,0.955758111112894
10.2,0.956890197262212
10.2222222222222,0.95802228341153
10.2444444444444,0.959154369560848
10.2666666666667,0.960286455710166
10.2888888888889,0.961418541859484
10.3111111111111,0.962550628008802
10.3333333333333,0.96368271415812
10.3555555555556,0.964814800307438
10.3777777777778,0.965946886456756
10.4,0.967078972606074
10.4222222222222,0.968211058755392
10.4444444444444,0.96934314490471
10.4666666666667,0.970475231054028
10.4888888888889,0.971607317203346
10.5111111111111,0.972739403352664
10.5333333333333,0.973871489501982
10.5555555555556,0.9750035756513
10.5777777777778,0.976135661800618
10.6,0.977267747949936
10.6222222222222,0.978399834099254
10.6444444444444,0.979531920248572
10.6666666666667,0.98066400639789
10.6888888888889,0.981796092547208
10.7111111111111,0.982928178696526
10.7333333333333,0.984060264845844
10.7555555555556,0.985192350995162
10.7777777777778,0.98632443714448
10.8,0.987456523293798
10.8222222222222,0.988588609443116
10.8444444444444,0.989720695592434
10.8666666666667,0.990852781741752
10.8888888888889,0.99198486789107
10.9111111111111,0.993116954040388
10.9333333333333,0.994249040189706
10.9555555555556,0.995381126339024
10.9777777777778,0.996513212488342
11,0.99764529863766
11.0222222222222,0.998584703267453
11.0444444444444,0.999524107897247
11.0666666666667,1.00046351252704
11.0888888888889,1.00140291715683
11.1111111111111,1.00234232178663
11.1333333333333,1.00328172641642
11.1555555555556,1.00422113104621
11.1777777777778,1.00516053567601
11.2,1.0060999403058
11.2222222222222,1.00703934493559
11.2444444444444,1.00797874956539
11.2666666666667,1.00891815419518
11.2888888888889,1.00985755882497
11.3111111111111,1.01079696345477
11.3333333333333,1.01173636808456
11.3555555555556,1.01267577271435
11.3777777777778,1.01361517734415
11.4,1.01455458197394
11.4222222222222,1.01549398660373
11.4444444444444,1.01643339123353
11.4666666666667,1.01737279586332
11.4888888888889,1.01831220049311
11.5111111111111,1.01925160512291
11.5333333333333,1.0201910097527
11.5555555555556,1.02113041438249
11.5777777777778,1.02206981901229
11.6,1.02300922364208
11.6222222222222,1.02394862827187
11.6444444444444,1.02488803290167
11.6666666666667,1.02582743753146
11.6888888888889,1.02676684216125
11.7111111111111,1.02770624679105
11.7333333333333,1.02864565142084
11.7555555555556,1.02958505605063
11.7777777777778,1.03052446068043
11.8,1.03146386531022
11.8222222222222,1.03240326994001
11.8444444444444,1.03334267456981
11.8666666666667,1.0342820791996
11.8888888888889,1.03522148382939
11.9111111111111,1.03616088845919
11.9333333333333,1.03710029308898
11.9555555555556,1.03803969771877
11.9777777777778,1.03897910234857
12,1.03991850697836
12.0222222222222,1.04071960975954
12.0444444444444,1.04152071254072
12.0666666666667,1.04232181532191
12.0888888888889,1.04312291810309
